id,name,Eng,type,Height,Weight,Generation,Status,HP,Attack,Defense,Special Attack,Special Defense,Speed,Capture Rate,Baby,Legendary,Evolution,URL
646,キュレム,キュレム: Kyurem,12,3,325,5,660,125,130,90,130,90,95,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png
647,ケルディオ,ケルディオ: Keldeo,17,1.4,48.5,5,580,91,72,90,129,90,108,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png
648,メロエッタ,メロエッタ: Meloetta,13,0.6,6.5,5,600,100,77,77,128,128,90,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png
649,ゲノセクト,ゲノセクト: Genesect,18,1.5,82.5,5,600,71,120,95,120,95,99,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png
650,ハリマロン,ハリマロン: Chespin,1,0.4,9,6,313,56,61,65,48,45,38,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png
651,ハリボーグ,ハリボーグ: Quilladin,1,0.7,29,6,405,61,78,95,56,58,57,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png
652,ブリガロン,ブリガロン: Chesnaught,1,1.6,90,6,530,88,107,122,74,75,64,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png
653,フォッコ,フォッコ: Fennekin,3,0.4,9.4,6,307,40,45,40,62,60,60,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png
654,テールナー,テールナー: Braixen,3,1,14.5,6,409,59,59,58,90,70,73,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png
655,マフォクシー,マフォクシー: Delphox,3,1.5,39,6,534,75,69,72,114,100,104,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png
656,ケロマツ,ケロマツ: Froakie,17,0.3,7,6,314,41,56,40,62,44,71,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png
657,ゲコガシラ,ゲコガシラ: Frogadier,17,0.6,10.9,6,405,54,63,52,83,56,97,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png
658,ゲッコウガ,ゲッコウガ: Greninja,17,1.5,40,6,530,72,95,67,103,71,122,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png
659,ホルビー,ホルビー: Bunnelby,13,0.4,5,6,237,38,36,38,32,36,57,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png
660,ホルード,ホルード: Diggersby,13,1,42.4,6,423,85,56,77,50,77,78,127,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png
661,ヤヤコマ,ヤヤコマ: Fletchling,13,0.3,1.7,6,278,45,50,43,40,38,62,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png
662,ヒノヤコマ,ヒノヤコマ: Fletchinder,3,0.7,16,6,382,62,73,55,56,52,84,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png
663,ファイアロー,ファイアロー: Talonflame,3,1.2,24.5,6,499,78,81,71,74,69,126,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png
664,コフキムシ,コフキムシ: Scatterbug,18,0.3,2.5,6,200,38,35,40,27,25,35,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png
665,コフーライ,コフーライ: Spewpa,18,0.3,8.4,6,213,45,22,60,27,30,29,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png
666,ビビヨン,ビビヨン: Vivillon,18,1.2,17,6,411,80,52,50,90,50,89,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png
667,シシコ,シシコ: Litleo,3,0.6,13.5,6,369,62,50,58,73,54,72,220,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png
668,カエンジシ,カエンジシ: Pyroar,3,1.5,81.5,6,507,86,68,72,109,66,106,65,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png
669,フラベベ,フラベベ: Flabébé,16,0.1,0.1,6,303,44,38,39,61,79,42,225,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png
670,フラエッテ,フラエッテ: Floette,16,0.2,0.9,6,371,54,45,47,75,98,52,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png
671,フラージェス,フラージェス: Florges,16,1.1,10,6,552,78,65,68,112,154,75,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png
672,メェークル,メェークル: Skiddo,1,0.9,31,6,350,66,65,48,62,57,52,200,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png
673,ゴーゴート,ゴーゴート: Gogoat,1,1.7,91,6,531,123,100,62,97,81,68,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png
674,ヤンチャム,ヤンチャム: Pancham,7,0.6,8,6,348,67,82,62,46,48,43,220,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png
675,ゴロンダ,ゴロンダ: Pangoro,7,2.1,136,6,495,95,124,78,69,71,58,65,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png
676,トリミアン,トリミアン: Furfrou,13,1.2,28,6,472,75,80,60,65,90,102,160,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png
677,ニャスパー,ニャスパー: Espurr,6,0.3,3.5,6,355,62,48,54,63,60,68,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png
678,ニャオニクス,ニャオニクス: Meowstic,6,0.6,8.5,6,466,74,48,76,83,81,104,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png
679,ヒトツキ,ホーホー: Hoothoot,14,0.8,2,6,325,45,80,100,35,37,28,180,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png
680,ニダンギル,ヨルノズク: Noctowl,14,0.8,4.5,6,448,59,110,150,45,49,35,90,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png
681,ギルガルド,バルプル: Ledyba,14,1.7,53,6,500,60,50,140,50,140,60,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png
682,シュシュプ,レディバ: Ledian,16,0.2,0.5,6,341,78,52,60,63,65,23,200,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png
683,フレフワン,イトマル: Spinarak,16,0.8,15.5,6,462,101,72,72,99,89,29,140,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png
684,ペロッパフ,アリアドス: Ariados,16,0.4,3.5,6,341,62,48,66,59,57,49,200,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png
685,ペロリーム,クロバット: Crobat,16,0.8,5,6,480,82,80,86,85,75,72,140,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png
686,マーイーカ,チョンチー: Chinchou,4,0.4,3.5,6,288,53,54,53,37,46,45,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png
687,カラマネロ,ランターン: Lanturn,4,1.5,47,6,482,86,92,88,68,75,73,80,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png
688,カメテテ,ピチュー: Pichu,5,0.5,31,6,306,42,52,67,39,56,50,120,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png
689,ガメノデス,ピィ: Cleffa,5,1.3,96,6,500,72,105,115,54,86,68,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png
690,クズモー,ププリン: Igglybuff,11,0.5,7.3,6,320,50,60,60,60,60,30,225,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png
691,ドラミドロ,トゲチック: Togetic,11,1.8,81.5,6,494,65,75,90,97,123,44,55,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png
692,ウデッポウ,ネイティ: Natu,17,0.5,8.3,6,330,50,53,62,58,63,44,225,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png
693,ブロスター,ネイティオ: Xatu,17,1.3,35.3,6,500,71,73,88,120,89,59,55,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png
694,エリキテル,メリープ: Mareep,2,0.5,6,6,289,44,38,33,61,43,70,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/694.png
695,エレザード,モココ: Flaaffy,2,1,21,6,481,62,55,52,109,94,109,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/695.png
696,チゴラス,デンリュウ: Ampharos,5,0.8,26,6,362,58,89,77,45,45,48,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/696.png
697,ガチゴラス,キレイハナ: Bellossom,5,2.5,270,6,521,82,121,119,69,59,71,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/697.png
698,アマルス,マリル: Marill,5,1.3,25.2,6,362,77,59,50,67,63,46,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/698.png
699,アマルルガ,マリルリ: Azumarill,5,2.7,225,6,521,123,77,72,99,92,58,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/699.png
700,ニンフィア,ウソッキー: Sudowoodo,16,1,23.5,6,525,95,65,65,110,130,60,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/700.png
701,ルチャブル,ポポッコ: Politoed,7,0.8,21.5,6,500,78,92,75,74,63,118,100,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/701.png
702,デデンネ,ワカシャモ: Skiploom,2,0.2,2.2,6,431,67,58,57,81,67,101,180,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/702.png
703,メレシー,エイパム: Aipom,5,0.3,5.7,6,500,50,50,150,50,150,50,60,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/703.png
704,ヌメラ,ヒマナッツ: Sunkern,12,0.3,2.8,6,300,45,50,35,55,75,40,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/704.png
705,ヌメイル,キマワリ: Sunflora,12,0.8,17.5,6,452,68,75,53,83,113,60,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/705.png
706,ヌメルゴン,ヤンヤンマ: Yanma,12,2,150.5,6,600,90,100,70,110,150,80,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/706.png
707,クレッフィ,ウパー: Wooper,14,0.2,3,6,470,57,80,91,80,87,75,75,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/707.png
708,ボクレー,ヌオー: Quagsire,8,0.4,7,6,309,43,70,48,50,60,38,120,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/708.png
709,オーロット,エーフィ: Espeon,8,1.5,71,6,474,85,110,76,65,82,56,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/709.png
710,バケッチャ,ブラッキー: Umbreon,8,0.4,5,6,335,49,66,70,44,55,51,120,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/710.png
711,パンプジン,ヤミカラス: Murkrow,8,0.9,12.5,6,494,65,90,122,58,75,84,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/711.png
712,カチコール,ヤドキング: Slowking,9,1,99.5,6,304,55,69,85,32,35,28,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/712.png
713,クレベース,ムウマ: Misdreavus,9,2,505,6,514,95,117,184,44,46,28,55,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/713.png
714,オンバット,アンノーン: Unown,15,0.5,8,6,245,40,30,35,45,40,55,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/714.png
715,オンバーン,ソーナンス: Wobbuffet,15,1.5,85,6,535,85,70,80,97,80,123,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/715.png
716,ゼルネアス,キリンリキ: Girafarig,16,3,215,6,680,126,131,95,131,98,99,45,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/716.png
717,イベルタル,クヌギダマ: Pineco,4,5.8,203,6,680,126,131,95,131,98,99,45,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/717.png
718,ジガルデ,フォレトス: Forretress,12,5,305,6,600,108,100,121,81,95,95,3,FALSE,TRUE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/718.png
719,ディアンシー,ノコッチ: Dunsparce,5,0.7,8.8,6,600,50,100,150,100,150,50,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/719.png
720,フーパ,グライガー: Gligar,6,0.5,9,6,600,80,110,60,150,130,70,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/720.png
721,ボルケニオン,ハガネール: Steelix,3,1.7,195,6,600,80,110,120,130,90,70,3,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/721.png
722,モクロー,ブルー: Snubbull,1,0.3,1.5,7,320,68,55,55,50,50,42,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/722.png
723,フクスロー,グランブル: Granbull,1,0.7,16,7,420,78,75,75,70,70,52,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/723.png
724,ジュナイパー,ハリーセン: Qwilfish,1,1.6,36.6,7,530,78,107,75,100,100,70,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/724.png
725,ニャビー,ハッサム: Scizor,3,0.4,4.3,7,320,45,65,40,60,40,70,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/725.png
726,ニャヒート,ツボツボ: Shuckle,3,0.7,25,7,420,65,85,50,80,50,90,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/726.png
727,ガオガエン,ヘラクロス: Heracross,3,1.8,83,7,530,95,115,90,80,90,60,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png
728,アシマリ,ニューラ: Sneasel,17,0.4,7.5,7,320,50,54,54,66,56,40,45,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png
729,オシャマリ,ヒメグマ: Teddiursa,17,0.6,17.5,7,420,60,69,69,91,81,50,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png
730,アシレーヌ,リングマ: Ursaring,17,1.8,44,7,530,80,74,74,126,116,60,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png
731,ツツケラ,マグマッグ: Slugma,13,0.3,1.2,7,265,35,75,30,30,30,65,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png
732,ケララッパ,マグカルゴ: Magcargo,13,0.6,14.8,7,355,55,85,50,40,50,75,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png
733,ドデカバシ,ウリムー: Swinub,13,1.1,26,7,485,80,120,75,75,75,60,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png
734,ヤングース,イノムー: Piloswine,13,0.4,6,7,253,48,70,30,30,30,45,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png
735,デカグース,サニーゴ: Corsola,13,0.7,14.2,7,418,88,110,60,55,60,45,127,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png
736,アゴジムシ,テッポウオ: Remoraid,18,0.4,4.4,7,300,47,62,45,55,45,46,255,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png
737,デンヂムシ,オクタン: Octillery,18,0.5,10.5,7,400,57,82,95,55,75,36,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png
738,クワガノン,デリバード: Delibird,18,1.5,45,7,500,77,70,90,145,75,43,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png
739,マケンカニ,マンタイン: Mantine,7,0.6,7,7,338,47,82,57,42,47,63,225,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png
740,ケケンカニ,エアームド: Skarmory,7,1.7,180,7,478,97,132,77,62,67,43,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png
741,オドリドリ,デルビル: Houndour,3,0.6,3.4,7,476,75,70,70,98,70,93,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png
742,アブリー,ヘルガー: Houndoom,18,0.1,0.2,7,304,40,45,40,55,40,84,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png
743,アブリボン,キングドラ: Kingdra,18,0.2,0.5,7,464,60,55,60,95,70,124,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png
744,イワンコ,ゴマゾウ: Phanpy,5,0.5,9.2,7,280,45,65,40,30,40,60,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png
745,ルガルガン,ドンファン: Donphan,5,0.8,25,7,487,75,115,65,55,65,112,90,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png
746,ヨワシ,ポリゴン２: Porygon2,17,0.2,0.3,7,175,45,20,20,25,25,40,60,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png
747,ヒドイデ,オドシシ: Stantler,11,0.4,8,7,305,50,53,62,43,52,45,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png
748,ドヒドイデ,ドーブル: Smeargle,11,0.7,14.5,7,495,50,63,152,53,142,35,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/748.png
749,ドロバンコ,バルキー: Tyrogue,10,1,110,7,385,70,100,70,45,55,45,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/749.png
750,バンバドロ,カポエラー: Hitmontop,10,2.5,920,7,500,100,125,100,55,85,35,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/750.png
751,シズクモ,ムチュール: Smoochum,17,0.3,4,7,269,38,40,52,40,72,27,200,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/751.png
752,オニシズクモ,エレキッド: Elekid,17,1.8,82,7,454,68,70,92,50,132,42,100,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/752.png
753,カリキリ,ブビィ: Magby,1,0.3,1.5,7,250,40,55,35,50,35,35,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png
754,ラランテス,ミルタンク: Miltank,1,0.9,18.5,7,480,70,105,90,80,90,45,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png
755,ネマシュ,ハピナス: Blissey,1,0.2,1.5,7,285,40,35,55,65,75,15,190,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png
756,マシェード,ライコウ: Raikou,1,1,11.5,7,405,60,45,80,90,100,30,75,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png
757,ヤトウモリ,エンテイ: Entei,11,0.6,4.8,7,320,48,44,40,71,40,77,120,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/757.png
758,エンニュート,スイクン: Suicune,11,1.2,22.2,7,480,68,64,60,111,60,117,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/758.png
759,ヌイコグマ,ヨーギラス: Larvitar,13,0.5,6.8,7,340,70,75,50,45,50,50,140,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/759.png
760,キテルグマ,サナギラス: Pupitar,13,2.1,135,7,500,120,125,80,55,60,60,70,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/760.png
761,アマカジ,バンギラス: Tyranitar,1,0.3,3.2,7,210,42,30,38,30,38,32,235,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/761.png
762,アママイコ,ルギア: Lugia,1,0.7,8.2,7,290,52,40,48,40,48,62,120,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/762.png
763,アマージョ,ホウオウ: Ho-Oh,1,1.2,21.4,7,510,72,120,98,50,98,72,45,FALSE,FALSE,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/763.png
764,キュワワー,セレビィ: Celebi,16,0.1,0.3,7,485,51,52,90,82,110,100,60,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/764.png
765,ヤレユータン,ヤレユータン: Oranguru,13,1.5,76,7,490,90,60,80,90,110,60,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/765.png
766,ナゲツケサル,ナゲツケサル: Passimian,7,2,82.8,7,490,100,120,90,40,60,80,45,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/766.png
767,コソクムシ,コソクムシ: Wimpod,18,0.5,12,7,230,25,35,40,20,30,80,90,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/767.png
768,グソクムシャ,グソクムシャ: Golisopod,18,2,108,7,530,75,125,140,60,90,40,45,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/768.png
769,スナバァ,スナバァ: Sandygast,8,0.5,70,7,320,55,55,80,70,45,15,140,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/769.png
770,シロデスナ,シロデスナ: Palossand,8,1.3,250,7,480,85,75,110,100,75,35,60,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/770.png
771,ナマコブシ,ナマコブシ: Pyukumuku,17,0.3,1.2,7,410,55,60,130,30,130,5,60,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/771.png
772,タイプ：ヌル,タイプ：ヌル: Type: Null,13,1.9,120.5,7,534,95,95,95,95,95,59,3,FALSE,FALSE,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/772.png
773,シルヴァディ,シルヴァディ: Silvally,13,2.3,100.5,7,570,95,95,95,95,95,95,3,FALSE,FALSE,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/773.png
774,メテノ,メテノ: Minior,5,0.3,40,7,440,60,60,100,60,100,60,30,FALSE,FALSE,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/774.png
